year,tract_geoid,display_area_label,raw_metric_value,z_score,directed_component,metric
2019,17019000902,Census Tract 9.02 — Family-oriented residential area,12.9,-0.7579829176902076,-0.7579829176902076,pct_hh_income_under_25k
2019,17019001000,Champaign — Mixed residential area,26.1,-0.17588157270175978,-0.17588157270175978,pct_hh_income_under_25k
2019,17019001100,Champaign — Senior-heavy residential area,12.8,-0.7623927763643624,-0.7623927763643624,pct_hh_income_under_25k
2019,17019001201,Champaign — Mixed residential area,30.5,0.018152208961056068,0.018152208961056068,pct_hh_income_under_25k
2019,17019001203,Champaign — Senior-heavy residential area,6.6,-1.0358040141619667,-1.0358040141619667,pct_hh_income_under_25k
2019,17019001204,Champaign — Family-oriented residential area,5.9,-1.0666730248810512,-1.0666730248810512,pct_hh_income_under_25k
2019,17019001205,Champaign — Family-oriented residential area,13.0,-0.7535730590160526,-0.7535730590160526,pct_hh_income_under_25k
2019,17019001206,Census Tract 12.06 — Senior-heavy residential area,7.8,-0.9828857100721078,-0.9828857100721078,pct_hh_income_under_25k
2019,17019001301,Champaign — Senior-heavy residential area,15.7,-0.6345068748138702,-0.6345068748138702,pct_hh_income_under_25k
2019,17019001302,Savoy — Senior-heavy residential area,13.6,-0.7271139069711232,-0.7271139069711232,pct_hh_income_under_25k
2019,17019001400,Census Tract 14 — Family-oriented residential area,25.4,-0.20675058342084426,-0.20675058342084426,pct_hh_income_under_25k
2019,17019005300,Urbana — Student-dense area,54.2,1.0632887147357692,1.0632887147357692,pct_hh_income_under_25k
2019,17019005401,Census Tract 54.01 — Mixed residential area,30.9,0.035791643657675634,0.035791643657675634,pct_hh_income_under_25k
2019,17019005402,Census Tract 54.02 — Senior-heavy residential area,25.5,-0.2023407247466893,-0.2023407247466893,pct_hh_income_under_25k
2019,17019005500,Urbana — Senior-heavy residential area,18.3,-0.5198505492858426,-0.5198505492858426,pct_hh_income_under_25k
2019,17019005600,,25.1,-0.21998015944330887,-0.21998015944330887,pct_hh_income_under_25k
2019,17019005701,Urbana — Senior-heavy residential area,30.2,0.004922632938591314,0.004922632938591314,pct_hh_income_under_25k
2019,17019005702,Census Tract 57.02 — Senior-heavy residential area,28.4,-0.07445482319619705,-0.07445482319619705,pct_hh_income_under_25k
2019,17019005800,Urbana — Higher economic stress area,33.6,0.15485782785985824,0.15485782785985824,pct_hh_income_under_25k
2019,17019005900,,72.2,1.8570632760836525,1.8570632760836525,pct_hh_income_under_25k
2019,17019006000,Census Tract 60 — Student-dense area,60.1,1.3234703765109086,1.3234703765109086,pct_hh_income_under_25k
2019,17019010100,Census Tract 101 — Mixed residential area,32.6,0.11075924111830918,0.11075924111830918,pct_hh_income_under_25k
2019,17019010204,Rantoul — Mixed residential area,19.3,-0.4757519625442935,-0.4757519625442935,pct_hh_income_under_25k
2019,17019010300,Rantoul — Family-oriented residential area,26.6,-0.15383227933098526,-0.15383227933098526,pct_hh_income_under_25k
2019,17019010400,Census Tract 104 — Senior-heavy residential area,12.8,-0.7623927763643624,-0.7623927763643624,pct_hh_income_under_25k
2019,17019010500,Fisher — Family-oriented residential area,9.5,-0.9079181126114745,-0.9079181126114745,pct_hh_income_under_25k
2019,17019010601,Census Tract 106.01 — Family-oriented residential area,4.6,-1.1240011876450648,-1.1240011876450648,pct_hh_income_under_25k
2019,17019010603,Mahomet — Family-oriented residential area,12.5,-0.7756223523868272,-0.7756223523868272,pct_hh_income_under_25k
2019,17019010604,Census Tract 106.04 — Senior-heavy residential area,16.9,-0.5815885707240114,-0.5815885707240114,pct_hh_income_under_25k
2019,17019010700,,13.9,-0.7138843309486586,-0.7138843309486586,pct_hh_income_under_25k
2019,17019010800,Census Tract 108 — Senior-heavy residential area,13.1,-0.7491632003418978,-0.7491632003418978,pct_hh_income_under_25k
2019,17019010900,,15.7,-0.6345068748138702,-0.6345068748138702,pct_hh_income_under_25k
2019,17019011000,,30.7,0.02697192630936585,0.02697192630936585,pct_hh_income_under_25k
2019,17019011100,Urbana — Student-dense area,54.8,1.0897478667806983,1.0897478667806983,pct_hh_income_under_25k
2021,17019000200,Champaign — Higher economic stress area,49.1,0.922301933318655,0.922301933318655,pct_hh_income_under_25k
2021,17019000301,Champaign — Student-dense area,79.6,2.224249701497722,2.224249701497722,pct_hh_income_under_25k
2021,17019000302,Champaign — Student-dense area,64.1,1.562604114390327,1.562604114390327,pct_hh_income_under_25k
2021,17019000401,Champaign — Student-dense area,88.0,2.5828189228978586,2.5828189228978586,pct_hh_income_under_25k
2021,17019000402,Champaign — Student-dense area,87.2,2.548669473240703,2.548669473240703,pct_hh_income_under_25k
2021,17019000500,Champaign — Mixed residential area,27.7,0.008804154989735677,0.008804154989735677,pct_hh_income_under_25k
2021,17019000700,Champaign — Mixed residential area,30.5,0.1283272287897812,0.1283272287897812,pct_hh_income_under_25k
2021,17019000800,Champaign — Mixed residential area,10.9,-0.7083342878105372,-0.7083342878105372,pct_hh_income_under_25k
2021,17019000901,Champaign — Family-oriented residential area,30.9,0.1454019536183591,0.1454019536183591,pct_hh_income_under_25k
2021,17019000902,Census Tract 9.02 — Family-oriented residential area,12.5,-0.6400353884962255,-0.6400353884962255,pct_hh_income_under_25k
2021,17019001000,Champaign — Mixed residential area,21.3,-0.2643914422675111,-0.2643914422675111,pct_hh_income_under_25k
2021,17019001100,Champaign — Senior-heavy residential area,8.8,-0.7979765931605713,-0.7979765931605713,pct_hh_income_under_25k
2021,17019001201,Champaign — Mixed residential area,18.0,-0.40525792210327904,-0.40525792210327904,pct_hh_income_under_25k
2021,17019001203,Champaign — Senior-heavy residential area,6.3,-0.9046936233391835,-0.9046936233391835,pct_hh_income_under_25k
2021,17019001204,Champaign — Family-oriented residential area,4.5,-0.9815298850677842,-0.9815298850677842,pct_hh_income_under_25k
2021,17019001205,Champaign — Family-oriented residential area,21.7,-0.24731671743893324,-0.24731671743893324,pct_hh_income_under_25k
2021,17019001206,Census Tract 12.06 — Senior-heavy residential area,10.6,-0.7211403314319709,-0.7211403314319709,pct_hh_income_under_25k
2021,17019001301,Champaign — Senior-heavy residential area,14.5,-0.5546617643533359,-0.5546617643533359,pct_hh_income_under_25k
2021,17019001302,Savoy — Senior-heavy residential area,9.8,-0.7552897810891266,-0.7552897810891266,pct_hh_income_under_25k
2021,17019001400,Census Tract 14 — Family-oriented residential area,15.3,-0.5205123146961801,-0.5205123146961801,pct_hh_income_under_25k
2021,17019005300,Urbana — Student-dense area,54.4,1.1485420372973123,1.1485420372973123,pct_hh_income_under_25k
2021,17019005401,Census Tract 54.01 — Mixed residential area,36.2,0.3716420575970168,0.3716420575970168,pct_hh_income_under_25k
2021,17019005402,Census Tract 54.02 — Senior-heavy residential area,18.7,-0.37537715365326774,-0.37537715365326774,pct_hh_income_under_25k
2021,17019005500,Urbana — Senior-heavy residential area,19.6,-0.3369590227889673,-0.3369590227889673,pct_hh_income_under_25k
2021,17019005601,Urbana — Mixed residential area,24.7,-0.11925628122459879,-0.11925628122459879,pct_hh_income_under_25k
2021,17019005602,Census Tract 56.02 — Senior-heavy residential area,19.3,-0.3497650664104008,-0.3497650664104008,pct_hh_income_under_25k
2021,17019005701,Urbana — Senior-heavy residential area,28.8,0.05575964826832504,0.05575964826832504,pct_hh_income_under_25k
2021,17019005702,Census Tract 57.02 — Senior-heavy residential area,8.8,-0.7979765931605713,-0.7979765931605713,pct_hh_income_under_25k
2021,17019005800,Urbana — Higher economic stress area,27.9,0.01734151740402461,0.01734151740402461,pct_hh_income_under_25k
2021,17019005901,Urbana — Student-dense area,87.6,2.5657441980692806,2.5657441980692806,pct_hh_income_under_25k
2021,17019005902,Urbana — Student-dense area,65.6,1.6266343324974943,1.6266343324974943,pct_hh_income_under_25k
2021,17019006000,Census Tract 60 — Student-dense area,53.9,1.12719863126159,1.12719863126159,pct_hh_income_under_25k
2021,17019010100,Census Tract 101 — Mixed residential area,20.1,-0.3156156167532449,-0.3156156167532449,pct_hh_income_under_25k
2021,17019010204,Rantoul — Mixed residential area,25.6,-0.08083815036029836,-0.08083815036029836,pct_hh_income_under_25k
2021,17019010300,Rantoul — Family-oriented residential area,28.2,0.030147561025458087,0.030147561025458087,pct_hh_income_under_25k
2021,17019010400,Census Tract 104 — Senior-heavy residential area,11.0,-0.7040656066033928,-0.7040656066033928,pct_hh_income_under_25k
2021,17019010500,Fisher — Family-oriented residential area,6.9,-0.8790815360963165,-0.8790815360963165,pct_hh_income_under_25k
2021,17019010601,Census Tract 106.01 — Family-oriented residential area,2.1,-1.0839782340392516,-1.0839782340392516,pct_hh_income_under_25k
2021,17019010603,Mahomet — Family-oriented residential area,9.4,-0.7723645059177044,-0.7723645059177044,pct_hh_income_under_25k
2021,17019010604,Census Tract 106.04 — Senior-heavy residential area,8.4,-0.8150513179891493,-0.8150513179891493,pct_hh_income_under_25k
2021,17019010701,St. Joseph — Family-oriented residential area,14.8,-0.5418557207319025,-0.5418557207319025,pct_hh_income_under_25k
2021,17019010702,Census Tract 107.02 — Family-oriented residential area,6.6,-0.8918875797177501,-0.8918875797177501,pct_hh_income_under_25k
2021,17019010800,Census Tract 108 — Senior-heavy residential area,11.7,-0.6741848381533815,-0.6741848381533815,pct_hh_income_under_25k
2021,17019010901,Census Tract 109.01 — Family-oriented residential area,14.5,-0.5546617643533359,-0.5546617643533359,pct_hh_income_under_25k
2021,17019010902,Census Tract 109.02 — Family-oriented residential area,5.8,-0.9260370293749058,-0.9260370293749058,pct_hh_income_under_25k
2021,17019011001,Champaign — Mixed residential area,28.5,0.04295360464689157,0.04295360464689157,pct_hh_income_under_25k
2021,17019011002,Champaign — Higher-income residential area,22.2,-0.22597331140321084,-0.22597331140321084,pct_hh_income_under_25k
2021,17019011100,Urbana — Student-dense area,47.1,0.8369283091757653,0.8369283091757653,pct_hh_income_under_25k
2022,17019000200,Champaign — Higher economic stress area,40.5,0.6718724558639037,0.6718724558639037,pct_hh_income_under_25k
2022,17019000301,Champaign — Student-dense area,79.8,2.420038249990342,2.420038249990342,pct_hh_income_under_25k
2022,17019000302,Champaign — Student-dense area,64.8,1.7527993972703273,1.7527993972703273,pct_hh_income_under_25k
2022,17019000401,Champaign — Student-dense area,80.5,2.451176063117276,2.451176063117276,pct_hh_income_under_25k
2022,17019000402,Champaign — Student-dense area,81.0,2.4734173582079433,2.4734173582079433,pct_hh_income_under_25k
2022,17019000500,Champaign — Mixed residential area,28.5,0.13808137368789197,0.13808137368789197,pct_hh_income_under_25k
2022,17019000700,Champaign — Mixed residential area,23.3,-0.0932280952550464,-0.0932280952550464,pct_hh_income_under_25k
2022,17019000800,Champaign — Mixed residential area,11.8,-0.6047778823403909,-0.6047778823403909,pct_hh_income_under_25k
2022,17019000901,Champaign — Family-oriented residential area,24.8,-0.02650420998304494,-0.02650420998304494,pct_hh_income_under_25k
2022,17019000902,Census Tract 9.02 — Family-oriented residential area,8.8,-0.7382256528843938,-0.7382256528843938,pct_hh_income_under_25k
2022,17019001000,Champaign — Mixed residential area,15.0,-0.46243359376012116,-0.46243359376012116,pct_hh_income_under_25k
2022,17019001100,Champaign — Senior-heavy residential area,10.4,-0.6670535085942589,-0.6670535085942589,pct_hh_income_under_25k
2022,17019001201,Champaign — Mixed residential area,24.2,-0.053193764091845584,-0.053193764091845584,pct_hh_income_under_25k
2022,17019001203,Champaign — Senior-heavy residential area,1.9,-1.0451555251356006,-1.0451555251356006,pct_hh_income_under_25k
2022,17019001204,Champaign — Family-oriented residential area,9.2,-0.7204326168118602,-0.7204326168118602,pct_hh_income_under_25k
2022,17019001205,Champaign — Family-oriented residential area,18.2,-0.3200893051798514,-0.3200893051798514,pct_hh_income_under_25k
2022,17019001206,Census Tract 12.06 — Senior-heavy residential area,9.9,-0.6892948036849261,-0.6892948036849261,pct_hh_income_under_25k
2022,17019001301,Champaign — Senior-heavy residential area,6.9,-0.8227425742289289,-0.8227425742289289,pct_hh_income_under_25k
2022,17019001302,Savoy — Senior-heavy residential area,6.4,-0.8449838693195961,-0.8449838693195961,pct_hh_income_under_25k
2022,17019001400,Census Tract 14 — Family-oriented residential area,10.9,-0.6448122135035919,-0.6448122135035919,pct_hh_income_under_25k
2022,17019005300,Urbana — Student-dense area,47.3,0.9743540690969767,0.9743540690969767,pct_hh_income_under_25k
2022,17019005401,Census Tract 54.01 — Mixed residential area,41.3,0.7074585280089709,0.7074585280089709,pct_hh_income_under_25k
2022,17019005402,Census Tract 54.02 — Senior-heavy residential area,13.3,-0.5380539970683894,-0.5380539970683894,pct_hh_income_under_25k
2022,17019005500,Urbana — Senior-heavy residential area,24.1,-0.05764202310997892,-0.05764202310997892,pct_hh_income_under_25k
2022,17019005601,Urbana — Mixed residential area,20.4,-0.222227606780916,-0.222227606780916,pct_hh_income_under_25k
2022,17019005602,Census Tract 56.02 — Senior-heavy residential area,23.0,-0.10657287230944672,-0.10657287230944672,pct_hh_income_under_25k
2022,17019005701,Urbana — Senior-heavy residential area,28.2,0.12473659663349164,0.12473659663349164,pct_hh_income_under_25k
2022,17019005702,Census Tract 57.02 — Senior-heavy residential area,7.6,-0.7916047611019952,-0.7916047611019952,pct_hh_income_under_25k
2022,17019005800,Urbana — Higher economic stress area,33.6,0.364942583612697,0.364942583612697,pct_hh_income_under_25k
2022,17019005901,Urbana — Student-dense area,83.7,2.593520351697546,2.593520351697546,pct_hh_income_under_25k
2022,17019005902,Urbana — Student-dense area,64.6,1.7439028792340603,1.7439028792340603,pct_hh_income_under_25k
2022,17019006000,Census Tract 60 — Student-dense area,40.3,0.6629759378276366,0.6629759378276366,pct_hh_income_under_25k
2022,17019010100,Census Tract 101 — Mixed residential area,21.6,-0.1688484985633147,-0.1688484985633147,pct_hh_income_under_25k
2022,17019010204,Rantoul — Mixed residential area,26.2,0.035771416270823024,0.035771416270823024,pct_hh_income_under_25k
2022,17019010300,Rantoul — Family-oriented residential area,21.5,-0.1732967575814482,-0.1732967575814482,pct_hh_income_under_25k
2022,17019010400,Census Tract 104 — Senior-heavy residential area,13.0,-0.5513987741227898,-0.5513987741227898,pct_hh_income_under_25k
2022,17019010500,Fisher — Family-oriented residential area,6.6,-0.8360873512833294,-0.8360873512833294,pct_hh_income_under_25k
2022,17019010601,Census Tract 106.01 — Family-oriented residential area,3.8,-0.9606386037910654,-0.9606386037910654,pct_hh_income_under_25k
2022,17019010603,Mahomet — Family-oriented residential area,11.5,-0.6181226593947913,-0.6181226593947913,pct_hh_income_under_25k
2022,17019010604,Census Tract 106.04 — Senior-heavy residential area,6.9,-0.8227425742289289,-0.8227425742289289,pct_hh_income_under_25k
